class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,310887219659302912,163.68746,0.4846139,0.1257458,106.0198,7.646001,33.97753,9.302564,49.52869,14.71899,9.653338,4.037289,-4.263325
GALAXY,310912508426741760,164.41717,0.33928601,0.08227913,91.80225,9.230904,27.80329,17.71587,68.03753,10.61917,10.9816,2.016324,-5.626762
GALAXY,311877879619151872,166.33731,-0.93731772,0.111276,72.86443,14.56438,71.05743,21.3295,92.78094,26.58281,17.98176,9.119078,-7.860647
GALAXY,311878704252872704,166.37348,-0.78752709,0.03146378,41.1912,32.2892,16.85044,26.07567,89.71168,24.86201,15.75829,3.763023,-17.31399
GALAXY,311919111305193472,165.54573,-0.72186215,0.3474137,26.07473,0.9745741,-4.542955,4.392919,10.30048,-2.243322,1.051299,3.154308,-2.020721
GALAXY,311926533008680960,165.54921,-0.54437416,0.1570126,500,17.57315,11.4586,5.584812,1.387872,8.539409,-10.2016,-0.4490957,-0.3512632
GALAXY,311926807886587904,165.45213,-0.35759962,0.1744339,1,0.7194969,3.201998,7.577713,9.576535,2.807381,2.947666,-0.6194406,-0.6827758
GALAXY,311964191281932288,164.64436,1.0370933,0.04016354,46.12637,13.41839,12.27903,16.15933,67.3025,17.38419,9.112283,0.8184485,-20.29905
GALAXY,311984807124953088,165.14796,0.86146499,0.08671006,117.5281,6.423772,7.67714,3.84057,10.41022,2.786741,5.876819,4.284022,-0.8719974
GALAXY,312014219060996096,165.92987,0.48384452,0.2731976,288.064,11.31974,16.0632,1.993308,5.136822,-3.452226,5.392925,-4.719431,-1.443264
GALAXY,312039507828434944,166.3361,0.88809436,0.09598776,194.885,24.07694,53.95506,17.29124,52.59787,34.99755,19.60382,-5.486788,-1.539582
GALAXY,312043081241225216,166.31363,0.99053773,0.3346461,94.58414,58.45705,49.19447,42.6768,176.2331,24.56998,14.52907,2.558063,-53.57541
GALAXY,313014774508054528,167.62948,-1.2075299,0.02514922,37.83724,246.803,27.26354,86.5965,308.6047,47.71177,33.88424,5.719613,-99.77784
GALAXY,313035115473168384,167.17827,-1.1224112,0.1008038,168.9092,18.99142,48.28741,12.0163,62.0115,11.96015,14.95355,3.849043,-4.177515
GALAXY,313039513519679488,167.67798,0.05149405,0.1149315,124.4003,77.64609,99.65584,9.495851,75.53082,20.63093,13.56031,4.806105,-7.817778
GALAXY,313041987420841984,167.65773,0.032753349,0.1236514,95.96439,78.53394,257.2654,145.8499,781.7996,130.7542,98.67276,22.43099,-63.61802
GALAXY,313048584490608640,167.46757,-0.37452085,0.1143127,96.91151,0.4328848,64.50713,32.52839,180.8679,21.61461,22.35676,6.054584,-23.78049
GALAXY,313071124478978048,166.67662,-0.76713648,0.1126735,150.4892,14.40818,25.07461,4.469602,28.22271,13.84328,10.98318,5.834123,-2.125237
GALAXY,313072773746419712,166.95046,-0.1173137,0.06769258,36.08349,7.057868,20.95498,15.91925,57.124,12.84656,6.652719,2.839052,-9.088863
GALAXY,313099162025486336,166.76419,0.53572024,0.201963,15.45742,1.537112,-6.459096,2.48454,-1.389658,-3.95266,5.3332,1.581655,-0.09246524
GALAXY,313101635926648832,166.57039,1.1841038,0.0962928,74.94221,4.514679,19.93674,3.080384,13.1503,6.876085,2.660641,0.1086445,-0.8975258
GALAXY,313127749327808512,167.19346,0.3369204,0.08865393,54.45066,15.2881,54.56022,47.10691,176.049,35.87157,27.69617,5.209693,-20.66226
GALAXY,313129123717343232,167.2324,0.44480423,0.01290247,57.36226,6074.062,1743.394,3250.791,10285.94,1323.39,1014.631,181.0779,-117.4909
GALAXY,313145891269666816,167.62562,1.1193797,0.09651393,198.7962,13.48874,33.30744,6.892116,36.41266,15.2853,6.365406,-0.5907282,-1.796473
GALAXY,313156336630130688,167.81818,0.883987,0.08399683,85.54583,9.098725,98.25308,54.75483,282.347,40.5915,26.70858,4.191059,-18.0069
GALAXY,314137377289299968,169.35329,-1.2219708,0.06447912,159.869,14.15103,19.00687,2.33521,21.91124,16.04052,10.11344,9.428781,-1.423188
GALAXY,314144524114880512,170.06173,-0.26993679,0.04028616,54.9152,38.20973,62.09763,62.03705,233.1244,57.84224,39.90942,6.650429,-23.45125
GALAXY,314157168498599936,169.62846,-0.11080371,0.09963868,87.69031,1.875664,15.0589,3.890277,14.7762,6.313517,12.20057,-2.594838,-1.004295
GALAXY,314157443376506880,169.49401,-0.57178961,0.08866273,42.92343,10.0728,15.22863,19.69021,66.60591,13.22561,12.27107,2.765105,-19.18688
GALAXY,314165689713715200,169.23167,-0.65755216,0.3348662,1,0.339247,4.238204,-0.3296993,5.510056E+07,8.550555,-3.698221,-2.107747,-2.710672
GALAXY,314199774574176256,168.56194,-0.5358314,0.09923025,1,0.6039326,4.703597,0.7746424,2.210035,-2.900437,5.062109,-0.7263892,0.06085281
GALAXY,314240731382310912,168.70597,0.9056289,0.01934646,39.98061,291.7587,48.74801,138.1501,408.1739,75.54774,53.47964,12.80951,-43.54449
GALAXY,314261347225331712,169.11027,-0.038513647,0.0725622,54.21946,421.5121,96.97195,217.7053,655.085,110.957,78.01545,21.22753,-70.18827
GALAXY,314271517707888640,169.2523,1.1563254,0.05932138,51.39967,37.3924,33.18663,37.87624,151.627,37.49896,25.58361,6.339422,-23.44564
GALAXY,314298180864862208,170.18533,0.3197619,0.02492882,32.6861,70.57262,15.36412,38.38031,129.7873,24.07222,12.07018,1.918507,-36.77676
GALAXY,314299280376489984,170.23281,0.083557142,0.1020833,49.27739,2.728004,12.06414,1.869371,22.03435,6.008202,2.752211,-3.129843,-3.994327
GALAXY,315272341925947392,171.56981,-0.067316997,0.1240465,64.44128,5.128708,19.57568,10.20474,45.80921,9.403076,5.569744,1.779701,-8.486368
GALAXY,315312474100361216,170.26935,-0.81284722,0.04520647,45.60273,55.03849,15.25248,29.1395,110.5005,27.1684,18.32778,6.040249,-27.07937
GALAXY,315325118484080640,169.785,-0.21376683,0.09749953,121.1312,23.74306,32.16267,23.91888,72.37518,25.18354,15.85538,6.476687,-6.554848
GALAXY,315348483106170880,169.05797,0.28823307,0.1392817,72.09124,3.978596,20.49207,13.68085,63.11847,6.324276,3.908988,0.04468931,-10.17192
GALAXY,315382018210818048,170.62129,0.42928774,0.1050851,108.5952,13.04814,71.70169,31.05748,143.2867,28.1171,21.84229,4.149876,-12.95404
GALAXY,315405382832908288,170.98561,0.6853815,0.1017457,49.57291,20.94897,35.67574,41.63129,145.688,31.90168,22.66724,4.774799,-32.10247
GALAXY,315410330635233280,171.01895,0.99569797,0.07555481,49.2664,16.09282,39.23146,38.10541,130.2278,28.87231,19.27707,5.03293,-29.35196
GALAXY,315416927704999936,171.3088,0.45712615,0.09725568,63.47132,3.690963,5.932708,3.145439,12.53055,4.98321,4.301231,0.2864026,-1.244793
GALAXY,316400715767506944,172.38788,-0.96500906,0.2310828,56.31229,18.44631,183.5892,85.07195,370.6226,50.61427,32.65565,14.65686,-23.619
GALAXY,316405113814018048,172.34307,-1.0357559,0.07727171,170.1383,30.1556,32.15031,-5.650167,19.53953,15.79623,610.7048,-3.970905,-0.3047231
GALAXY,316435900139595776,171.76267,-0.96367451,0.3295006,500,4.850821,45.46706,2.94708,1.793937,-3.760705,-23.46568,-2.524107,-1.281981
GALAXY,439223865969764352,5.2570858,0.99248975,0.01833897,1,14.38787,3.159913,9.099694,27.27856,5.099051,4.311928,-0.2601772,-7.512725
GALAXY,439234036452321280,5.4899632,0.51514198,0.08460005,210.8165,9.815385,8.476443,4.395148,12.37313,-0.2672182,0.323456,-1.806085,-0.6929801
GALAXY,439244756690692096,5.5246309,0.98229373,0.2097799,102.9525,58.09301,144.086,105.1829,438.7777,75.66059,53.25743,14.65975,-59.6534
GALAXY,439262073998829568,6.3074649,0.40768702,0.07166046,236.7344,14.11157,0.5059158,7.807318,3.519962,-2.201604,-2.789877,-1.161516,-0.2232695
GALAXY,439267846434875392,6.052976,0.79687343,0.08001335,89.76292,25.15296,139.7828,89.42385,391.8483,65.21333,43.07209,9.864354,-33.21335
GALAXY,439276092772083712,6.5538054,0.50914101,0.1101087,132.7532,36.84364,35.38929,24.64676,98.24696,23.94942,16.70123,12.71963,-8.321211
GALAXY,440244760536442880,7.6424864,-0.44809784,0.2294674,90.30309,0.3034848,8.995307,13.95101,5.963357,6.617243,-2.342134,1.394467,-0.1922142
GALAXY,440251907362023424,7.3098143,-1.1140357,0.06649218,1,4.599144,10.2862,8.509394,30.43935,2.2929,0.2746389,1.844208,-5.681923
GALAXY,440256580286441472,7.6021971,-0.37238672,0.1185862,95.55194,7.101695,5.563389,18.12918,21.05689,-1.200232,1.890614,0.3185643,-1.277742
GALAXY,440266475891091456,7.2817886,-0.14616948,0.05825399,72.83195,3.210128,8.580813,3.617605,7.649147,0.4614897,4.749609,5.034315,-0.2599921
GALAXY,440275821739927552,7.4758552,-0.40216785,0.0638683,88.55668,56.13693,380.0208,190.1451,869.0637,126.9391,115.267,14.68967,-42.67276
GALAXY,440299461239924736,6.169666,-0.50556345,0.0428736,82.93432,26.44231,32.76076,6.3606,29.56961,12.09217,9.930578,1.984679,-0.8437442
GALAXY,440308257332946944,6.1444621,-1.1684425,0.1393131,125.5402,11.02188,16.4572,-3.882069,14.72651,2.804185,5.646717,-1.380516,-0.9240034
GALAXY,440373403396892672,7.0482448,0.64143691,0.2116535,89.0619,9.782527,48.83299,30.46248,138.7849,14.31963,7.064834,1.093675,-27.38424
GALAXY,440383848757356544,7.5068288,0.76812054,0.1496288,135.0746,1.886618,7.690661,2.041638,5.827733,-4.426453,-0.6134483,4.586173,-0.5428997
GALAXY,440397592652703744,8.3679247,0.59596584,0.1898698,61.25859,23.37223,92.57042,71.01701,274.3715,48.00984,31.22836,6.826221,-56.95845
GALAXY,440399241920145408,8.071459,0.48890966,0.06103338,56.69643,9.086904,27.30719,15.45051,76.72551,20.17466,10.75221,3.802553,-9.496047
GALAXY,441402271587133440,9.1262441,-0.28740345,0.01755157,37.94094,103.328,12.40816,44.11826,154.448,29.69648,19.00354,2.716155,-29.09973
GALAXY,441463294482475008,8.6257616,1.1853281,0.06525535,72.47732,24.65336,268.8756,127.7039,708.0641,127.6483,80.13693,19.41451,-55.14859
GALAXY,441465218627823616,8.8285269,1.2478549,0.04050237,34.63974,67.91076,11.03504,35.6282,119.4094,23.12807,16.27434,3.111884,-23.04826
GALAXY,441474564476659712,8.8808612,0.82878556,0.04171538,51.81086,22.1671,51.41874,48.41357,182.8968,52.16471,31.97565,5.367092,-24.96044
GALAXY,441481711302240256,8.8667959,0.34540982,0.07292194,55.47976,140.6786,61.5305,89.15851,287.3888,41.93491,36.18038,8.192129,-50.06435
GALAXY,441484460081309696,9.2983623,-0.05848602,0.04487363,60.34955,8.376693,37.9808,26.66926,96.09969,15.4062,9.716439,2.454286,-8.414156
GALAXY,441492156662704128,9.3576939,0.37348709,0.1502265,80.28745,3.163689,9.115155,1.206289,8.951759,3.131856,0.06521406,-5.891364,-0.6856138
GALAXY,441508924215027712,9.3774152,1.132366,0.3472615,22.3214,2.541021,7.531518,4.333936,6.208158,-0.8913543,1.211605,-0.1285525,-1.126437
GALAXY,442496010795640832,11.720544,-0.45131062,0.1163514,76.27484,5.765942,12.98704,-2.260263,20.65499,1.829486,2.469559,0.005740908,-1.634106
GALAXY,442505081766569984,11.402492,-0.78544768,0.1061794,1,2.068534,-3.61967,-1.294451,2.823476,1.085171,0.01357891,-0.2054656,-0.1113596
GALAXY,442531744923543552,10.828992,-0.30785161,0.1527173,75.93367,-3.582888,4.762567,3.879797,0.3871391,0.2762158,-2.807268,-2.693275,-0.4478706
GALAXY,442532844435171328,10.914657,0.011758173,0.3114558,31.39213,4.208739,-8.326026,-0.6128621,4.380919,4.916892,83.22476,1.785399,-0.4807829
GALAXY,442537517359589376,10.992185,-0.97515209,0.1148222,137.0466,17.58575,128.7355,53.64681,290.413,42.43175,31.759,5.407181,-18.98728
GALAXY,442564455394469888,9.3789377,0.043924092,0.0803955,147.69,1.03931,-0.0930725,0.2827261,5.15991,-6.491216,8.691545,0.8421878,-0.07502762
GALAXY,442571877097957376,10.139426,0.81899472,0.1947953,183.5312,11.31586,7.372564,2.726355,-6.027769,-3.024115,-8.056448,-1.923227,0.6244934
GALAXY,442582872214235136,10.566123,0.84547343,0.01787588,117.2437,97.99616,140.9069,43.24698,108.691,43.94851,47.04208,31.73975,-0.7643461
GALAXY,442584521481676800,10.40129,0.77727811,0.1019477,91.41368,77.9304,68.95719,33.49535,137.4118,30.75493,20.86326,5.522934,-22.66809
GALAXY,442592492940978176,10.837396,1.0196534,0.1519477,127.7533,2.651877,26.61133,7.87584,38.49799,8.037021,0.640644,3.481429,-5.032849
GALAXY,442597165865396224,10.662759,0.19327222,0.1151779,52.69268,3.813578,24.29721,14.40778,59.40712,6.0419,4.310584,1.811178,-8.071268
GALAXY,442607336347953152,10.913536,0.21417324,0.107688,77.73366,26.95228,32.16446,26.69986,125.3238,25.7817,13.43233,6.024287,-16.61473
GALAXY,442609810249115648,10.899868,0.24888482,0.1088746,123.0984,85.38219,68.15265,57.54692,280.7969,6.875243,0.6895421,5.413039,-10.49099
GALAXY,442641146330507264,11.854149,0.33715862,0.04368808,41.75686,9.741087,27.71347,26.07938,90.19378,19.59743,14.43592,0.4808575,-18.64989
GALAXY,443630983669901312,13.293378,-0.93837965,0.1384424,128.8225,2.096653,1.215608,6.233092,7.484199,-1.242152,-0.2164434,-0.5879768,-0.2811287
GALAXY,443638405373388800,13.055916,-0.94327368,0.0465567,48.83599,14.7076,21.745,22.03521,81.68407,24.25076,17.67147,4.815765,-15.61553
GALAXY,443686783885010944,12.039979,-0.91231475,0.03390513,136.4803,40.31791,115.3744,30.52315,129.983,57.16765,38.03727,12.59558,-2.784657
GALAXY,443691456809428992,11.681619,-0.20272848,0.1130281,99.41338,-47.03922,6.835909,3.916601,28.30159,0.8330242,1.238531,0.550088,-1.228691
GALAXY,443693106076870656,12.153519,1.2628301,0.06445654,86.48872,6.581548,4.685668,0.5974716,7.02466,0.1508211,-0.1270751,1.670688,-0.3009654
GALAXY,443710148507101184,12.329504,0.67149088,0.1910032,98.10369,3.898475,7.099584,2.261166,8.862391,3.119184,5.041142,0.4133879,-0.8190073
GALAXY,443762925065234432,13.439291,0.92691095,0.04314835,500,6.255518,17.98068,19.80341,39.72965,-7.290954,-4.807031,-6.403769,-0.5198642
GALAXY,443768422623373312,13.983124,0.66122191,0.06713173,216.9906,17.16681,49.12736,14.93663,76.84129,18.25722,2.935696,4.931783,-1.964324
GALAXY,444746710913148928,15.143057,-1.0002917,0.1219585,74.29761,14.02136,22.07335,19.73417,75.16104,10.09205,7.32841,0.9219316,-11.28876
GALAXY,444753033105008640,14.574926,-1.1488632,0.05198269,500,30.60394,-23.32617,17.08413,26.43541,-0.0004717848,-5.126139,-17.37489,-0.3144711
GALAXY,444776122849191936,14.543542,-0.35321642,0.07102257,161.2402,27.5388,55.83718,9.714248,46.90028,17.33598,14.30784,2.081532,-2.313133
GALAXY,444806359418955776,14.207684,-0.86852015,0.1470887,212.149,11.01238,15.71514,-1.817887,7.583838,8.995944,3.819943,3.921153,-1.028928
GALAXY,444809932831746048,13.845677,-1.2111926,0.04177387,117.6839,15.38216,52.56505,11.81736,44.25157,14.59,10.16542,5.408851,-2.452337
GALAXY,444812681610815488,13.927837,-1.0519018,0.1459438,137.0121,8.659566,0,3.618151,0,17.71878,-17.1906,2.793715,-0.2844649
GALAXY,444835221599184896,14.192673,0.18664207,0.05181456,86.17529,12.47974,43.52292,17.62903,62.8452,16.598,7.022113,-0.2636051,-2.855975
GALAXY,444839069889882112,14.251208,-0.13897527,0.1090791,102.0531,11.28816,49.21389,18.19806,106.4372,22.2871,14.88483,5.746132,-9.366921
GALAXY,444841543791044608,14.417161,1.2726602,0.3477866,125.0453,3.769267,3.417735,-0.6674463,12.16154,5.40078,6.487063,5.440109,-0.6195398
GALAXY,444850339884066816,14.451297,-0.29798955,0.04278364,1,1.868531,1.237025,2.237411,6.971041,1.214011,0.6037396,3.528884,-0.3384031
GALAXY,326634700607088640,189.0239,0.99797242,0.2037362,1,1.475861,0.5216265,6.306473,3.193943,0.2405949,-1.88659,-1.395639,-1.38042
GALAXY,326658889862899712,189.29001,0.90148813,0.08040059,181.0199,18.57405,152.817,58.43105,312.1247,46.81737,31.06712,8.041142,-11.26238
GALAXY,326666036688480256,189.56388,1.1375888,0.08158755,94.27209,12.48787,51.4945,23.31392,118.0566,15.59536,6.590351,7.070743,-6.702322
GALAXY,326676482048944128,190.0972,0.92853455,0.1450569,99.93568,4.588297,34.48295,13.04564,74.54735,5.781303,3.712777,-5.06511,-6.546901
GALAXY,327655047179560960,191.81936,-0.07404541,0.1258362,121.4966,4.309855,18.67639,7.796345,31.90934,2.016789,3.195088,-1.576694,-2.265095
GALAXY,327672914243512320,190.81563,-1.0681856,0.1704004,1,-0.9693034,1.18584,0.3838125,3.928831,-3.925387,3.556562,-1.839734,-0.2070796
GALAXY,327689132040022016,190.96212,-0.56121756,0.008742236,51.30172,15.21604,64.11729,42.07079,144.5063,25.60108,16.15943,4.671248,-4.606099
GALAXY,327689681795835904,190.94183,-0.41199496,0.1177546,108.277,8.500127,54.62239,18.32406,132.1271,21.21327,20.09725,1.3106,-13.9091
GALAXY,327703975446996992,190.12991,-1.0118591,0.07183648,127.8068,23.1446,30.7335,7.707033,27.65727,10.53544,9.570868,5.745345,-0.9612589
GALAXY,327710297638856704,190.07571,-0.18507287,0.01255981,36.29754,604.6426,112.1746,297.0127,912.6132,160.5488,108.2792,25.14334,-47.72583
GALAXY,327710572516763648,190.5177,-0.58378497,0.1695858,104.5722,1.44281,9.780118,2.341719,12.60232,-13.5848,0.2285802,-1.750511,-1.075156
GALAXY,327736136162109440,190.20873,0.75423659,0.08001694,164.0349,16.51861,151.711,55.69276,377.9035,55.97448,35.93782,9.173542,-19.33272
GALAXY,327739984452806656,190.32806,1.0111275,0.08986734,92.42606,81.50477,131.3409,59.09227,243.6788,37.73995,29.75047,11.05889,-27.5863
GALAXY,327772969801639936,190.91328,0.40393113,0.2256664,187.7281,2.311618,52.00744,21.04778,119.6031,13.43291,11.41095,5.405659,-9.314364
GALAXY,327776818092337152,191.21963,0.60970937,0.1134704,387.0193,3.097811,5.94041,-1.462891,4.040606,9.559068,-10.98467,-5.844353,-0.3541445
GALAXY,327788912720242688,191.53302,0.25883722,0.1213478,64.02743,5.24262,31.10925,25.2949,98.83274,17.29756,11.19232,6.245151,-18.90327
GALAXY,327811727586519040,191.93134,0.48174135,0.04677346,37.24191,4.49861,14.50364,8.26445,35.37382,11.80964,6.88806,1.467274,-10.35603
GALAXY,328774894420518912,193.09181,-1.0065348,0.0712128,46.57236,11.54736,30.03855,30.85063,107.025,23.73611,17.35983,3.203264,-16.8895
GALAXY,328801832455399424,192.7462,-0.42262928,0.1911156,243.7165,15.89794,19.31719,10.62634,27.68637,0.5797732,2.330317,-0.6596315,-3.353746
GALAXY,328810353670514688,192.43773,-0.35161712,0.1092577,81.8205,53.44561,113.4074,106.7251,403.3443,74.27303,49.99279,11.6385,-43.89515
GALAXY,328825746833303552,191.91527,-0.53237587,0.08350749,92.40371,11.08682,39.89368,33.80138,99.51102,44.21742,12.07232,0.5898059,-8.860622
GALAXY,328844713408882688,191.63467,-1.0916311,0.1691901,46.97926,0.1948676,8.592094,-0.07379722,17.69963,1.813984,9.959398,1.964745,-1.299027
GALAXY,328846912432138240,191.24537,-0.29284425,0.1183213,63.22209,16.77191,-2.136806E+07,93.72356,0,0,0,10.13921,2.472811
GALAXY,328848286821672960,191.54334,-0.32671087,0.1458442,59.72587,-1.334964,7.317204,-12.44356,16.42525,4.880328,2.185938,3.433957,-0.4043978
GALAXY,328859556815857664,191.17554,0.1256985,0.347707,1,0.6611303,-0.577722,7.480875,7.769045,-1.538365,-1.647881,-2.081746,2.269654
GALAXY,328868352908879872,191.64158,0.41801366,0.08861293,462.9882,2.341753,5.498154,1.850105,16.2421,-15.02995,35.3673,-0.3730669,-0.6117336
GALAXY,328879622903064576,191.76404,0.38253506,0.0466087,82.45794,13.21558,2.71277,7.49616,9.244249,-0.5166823,-1.905237,6.106077,-0.1064103
GALAXY,328882371682134016,191.88397,-0.027585541,0.09190496,106.2497,6.980725,83.65552,26.57674,180.315,32.18698,19.96184,5.722403,-11.49474
GALAXY,328884845583296512,192.65379,0.99443563,0.09980338,73.35316,4.174552,20.93387,3.926706,10.505,6.680415,4.061931,0.4471827,-0.4347691
GALAXY,328890343141435392,192.24625,0.54913018,0.06944893,75.88228,50.0241,58.56944,51.16162,217.4778,41.49046,27.62887,8.762273,-31.22106
GALAXY,328910958984456192,192.72749,0.75114946,0.07017649,191.7027,49.62826,49.78624,45.14355,64.1006,15.49493,15.7542,0.4193469,-1.127623
GALAXY,328921404344920064,192.89654,0.79094621,0.1228171,55.58382,4.471331,22.16681,15.66458,49.41026,8.954916,5.075149,1.777298,-5.357093
GALAXY,328921954100733952,193.1391,0.92184313,0.04673638,63.28146,201.1783,139.886,167.9244,590.897,114.7608,84.94076,13.03625,-56.73484
GALAXY,328926352147245056,193.36037,0.377502,0.1812506,216.8371,20.16625,107.0109,3.591099,50.8659,30.46947,27.74079,13.40141,-4.754937
GALAXY,328928551170500608,193.69661,0.66109629,0.1332785,125.7223,3.303969,9.457394,10.14972,38.10918,16.01921,4.88817,6.106084,-3.737941
GALAXY,331032747873167360,197.55599,-0.26579178,0.06402911,70.57177,28.20435,72.9006,54.37353,221.5551,43.50927,28.94246,7.83573,-21.52956
GALAXY,331038795187120128,196.89093,-1.0519941,0.1908314,214.1478,3.878213,6.628897,-3.715,-11.32357,1.074008,-0.5725667,0.9829683,1.095281
GALAXY,331039619820840960,196.9404,-0.78930488,0.09148846,181.8635,12.17967,54.66128,8.060235,63.13612,20.49162,15.01881,3.469631,-3.790185
GALAXY,331042093722003456,196.98609,-0.99791165,0.1378868,96.88473,20.347,93.9842,56.19416,253.3484,39.60848,35.30093,3.212363,-34.91973
GALAXY,331057212006885376,197.20812,-0.18819396,0.2073074,38.56054,1.654575,1.623902,4.454906,12.97725,-1.947625,-0.69206,6.264894,-2.330833
GALAXY,331078927361533952,196.48018,-0.20686408,0.08105195,149.0569,15.51878,51.87577,1.686068,39.6894,20.03158,0.7603669,0.8179154,-1.579128
GALAXY,331080026873161728,196.37046,-0.25362382,0.1710476,1,2.529613,13.85171,1.727786,24.67189,-1.301132,-0.1635904,3.345901,-1.063733
GALAXY,331094595402229760,195.65908,-1.0724652,0.08142212,91.5838,15.3039,49.78448,28.51815,139.5055,22.85613,23.82192,2.984572,-19.02873
GALAXY,331096794425485312,195.60807,-1.0864508,0.2346111,253.4419,136.4842,0,66.01272,0,0,0,18.68143,-0.4014335
GALAXY,331099543204554752,195.23088,-0.23544028,0.107686,214.7556,18.25567,25.65527,9.860244,17.80523,-2.599464,3.752784,4.792575,-0.599078
GALAXY,331109438809204736,195.48781,0.4163831,0.1258696,61.25864,5.970795,20.69029,12.86854,54.42666,10.51578,5.604315,2.587216,-7.807104
GALAXY,331112462466181120,195.57298,0.28887284,0.06856868,55.25839,4.501687,18.78577,15.37615,48.26262,10.92934,5.438155,0.2683069,-5.824418
